"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","GDP","TOT","MLN_USD","A","2011",2171518.7848,
"IDN","GDP","TOT","MLN_USD","A","2012",2344875.0117,
"IDN","GDP","TOT","MLN_USD","A","2013",2515533.7563,
"IDN","GDP","TOT","MLN_USD","A","2014",2685308.9445,
"IDN","GDP","TOT","MLN_USD","A","2015",2842240.5091,
"IDN","GDP","TOT","USD_CAP","A","1993",4523.260723,"E"
"IDN","GDP","TOT","USD_CAP","A","1994",4888.211705,"E"
"IDN","GDP","TOT","USD_CAP","A","1995",5324.232125,"E"
"IDN","GDP","TOT","USD_CAP","A","1996",5746.410283,"E"
"IDN","GDP","TOT","USD_CAP","A","1997",6027.278744,"E"
"IDN","GDP","TOT","USD_CAP","A","1998",5214.195575,"E"
"IDN","GDP","TOT","USD_CAP","A","1999",5257.572022,"E"
"IDN","GDP","TOT","USD_CAP","A","2000",5192.637844,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5428.708668,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5680.772353,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",5987.474366,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6372.662142,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",6856.464422,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7358.969249,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",7931.092062,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8464.897752,
"IDN","GDP","TOT","USD_CAP","A","2009",8637.561447,
"IDN","GDP","TOT","USD_CAP","A","2010",8432.687957,
"IDN","GDP","TOT","USD_CAP","A","2011",8973.551846,"E"
"IDN","GDP","TOT","USD_CAP","A","2012",9554.344552,"E"
"IDN","GDP","TOT","USD_CAP","A","2013",10109.934797,"E"
"IDN","GDP","TOT","USD_CAP","A","2014",10649.015306,"E"
"IDN","GDP","TOT","USD_CAP","A","2015",11125.883729,"E"
"ISR","GDP","TOT","MLN_USD","A","1977",22377.5651,"E"
"ISR","GDP","TOT","MLN_USD","A","1978",25279.1071,"E"
"ISR","GDP","TOT","MLN_USD","A","1979",29064.9678,"E"
"ISR","GDP","TOT","MLN_USD","A","1980",32215.5042,"E"
"ISR","GDP","TOT","MLN_USD","A","1981",37104.1198,"E"
"ISR","GDP","TOT","MLN_USD","A","1982",40226.5905,"E"
"ISR","GDP","TOT","MLN_USD","A","1983",43219.4892,"E"
"ISR","GDP","TOT","MLN_USD","A","1984",45170.6606,"E"
"ISR","GDP","TOT","MLN_USD","A","1985",48497.8047,"E"
"ISR","GDP","TOT","MLN_USD","A","1986",51549.4369,"E"
"ISR","GDP","TOT","MLN_USD","A","1987",56638.9963,"E"
"ISR","GDP","TOT","MLN_USD","A","1988",60327.7789,"E"
"ISR","GDP","TOT","MLN_USD","A","1989",63033.5478,"E"
"ISR","GDP","TOT","MLN_USD","A","1990",70146.8563,"E"
"ISR","GDP","TOT","MLN_USD","A","1991",78081.7234,"E"
"ISR","GDP","TOT","MLN_USD","A","1992",86058.3127,"E"
"ISR","GDP","TOT","MLN_USD","A","1993",91732.9688,"E"
"ISR","GDP","TOT","MLN_USD","A","1994",100643.9576,"E"
"ISR","GDP","TOT","MLN_USD","A","1995",109527.1124,
"ISR","GDP","TOT","MLN_USD","A","1996",118190.7562,
"ISR","GDP","TOT","MLN_USD","A","1997",125079.8793,
"ISR","GDP","TOT","MLN_USD","A","1998",131713.7255,
"ISR","GDP","TOT","MLN_USD","A","1999",138425.2527,
"ISR","GDP","TOT","MLN_USD","A","2000",156792.2006,
"ISR","GDP","TOT","MLN_USD","A","2001",160588.4003,
"ISR","GDP","TOT","MLN_USD","A","2002",165652.8503,
"ISR","GDP","TOT","MLN_USD","A","2003",159279.4982,
"ISR","GDP","TOT","MLN_USD","A","2004",171776.3,
"ISR","GDP","TOT","MLN_USD","A","2005",172005.3276,
"ISR","GDP","TOT","MLN_USD","A","2006",181169.2649,
"ISR","GDP","TOT","MLN_USD","A","2007",197394.6301,
"ISR","GDP","TOT","MLN_USD","A","2008",200257.3218,
"ISR","GDP","TOT","MLN_USD","A","2009",205796.6824,
"ISR","GDP","TOT","MLN_USD","A","2010",219850.6787,
"ISR","GDP","TOT","MLN_USD","A","2011",237310.6389,
"ISR","GDP","TOT","MLN_USD","A","2012",250826.8512,
"ISR","GDP","TOT","MLN_USD","A","2013",275061.9917,
"ISR","GDP","TOT","MLN_USD","A","2014",286641.2332,
"ISR","GDP","TOT","MLN_USD","A","2015",305930.4267,
"ISR","GDP","TOT","MLN_USD","A","2016",322931.4002,
"ISR","GDP","TOT","USD_CAP","A","1995",19749.560468,
"ISR","GDP","TOT","USD_CAP","A","1996",20777.139169,
"ISR","GDP","TOT","USD_CAP","A","1997",21436.507796,
"ISR","GDP","TOT","USD_CAP","A","1998",22027.916768,
"ISR","GDP","TOT","USD_CAP","A","1999",22556.217741,
"ISR","GDP","TOT","USD_CAP","A","2000",24872.648346,
"ISR","GDP","TOT","USD_CAP","A","2001",24871.59079,
"ISR","GDP","TOT","USD_CAP","A","2002",25133.570572,
"ISR","GDP","TOT","USD_CAP","A","2003",23723.841317,
"ISR","GDP","TOT","USD_CAP","A","2004",25125.983679,
"ISR","GDP","TOT","USD_CAP","A","2005",24709.148938,
"ISR","GDP","TOT","USD_CAP","A","2006",25558.555511,
"ISR","GDP","TOT","USD_CAP","A","2007",27345.657697,
"ISR","GDP","TOT","USD_CAP","A","2008",27241.817117,
"ISR","GDP","TOT","USD_CAP","A","2009",27505.203403,
"ISR","GDP","TOT","USD_CAP","A","2010",28848.766359,
"ISR","GDP","TOT","USD_CAP","A","2011",30569.05603,
"ISR","GDP","TOT","USD_CAP","A","2012",31721.32376,
"ISR","GDP","TOT","USD_CAP","A","2013",34143.742761,
"ISR","GDP","TOT","USD_CAP","A","2014",34904.742177,
"ISR","GDP","TOT","USD_CAP","A","2015",36519.848955,
"ISR","GDP","TOT","USD_CAP","A","2016",37798.932529,
"RUS","GDP","TOT","MLN_USD","A","1995",895909.9529,"E"
"RUS","GDP","TOT","MLN_USD","A","1996",879352.8682,"E"
"RUS","GDP","TOT","MLN_USD","A","1997",906756.0382,"E"
"RUS","GDP","TOT","MLN_USD","A","1998",867605.7906,"E"
"RUS","GDP","TOT","MLN_USD","A","1999",936828.6999,"E"
"RUS","GDP","TOT","MLN_USD","A","2000",1076611.0948,"E"
"RUS","GDP","TOT","MLN_USD","A","2001",1157206.6178,"E"
"RUS","GDP","TOT","MLN_USD","A","2002",1256636.0817,"E"
"RUS","GDP","TOT","MLN_USD","A","2003",1441719.0311,"E"
"RUS","GDP","TOT","MLN_USD","A","2004",1587664.1153,"E"
"RUS","GDP","TOT","MLN_USD","A","2005",1827554.2784,"E"
"RUS","GDP","TOT","MLN_USD","A","2006",2298274.8514,"E"
"RUS","GDP","TOT","MLN_USD","A","2007",2560819.6584,"E"
"RUS","GDP","TOT","MLN_USD","A","2008",3100122.986,"E"
"RUS","GDP","TOT","MLN_USD","A","2009",2981555.4998,"E"
"RUS","GDP","TOT","MLN_USD","A","2010",3153891.9415,"E"
"RUS","GDP","TOT","MLN_USD","A","2011",3475385.0302,
"RUS","GDP","TOT","MLN_USD","A","2012",3692393.2951,
"RUS","GDP","TOT","MLN_USD","A","2013",3765660.8198,
"RUS","GDP","TOT","MLN_USD","A","2014",3721984.7526,
"RUS","GDP","TOT","MLN_USD","A","2015",3470238.6902,
"RUS","GDP","TOT","MLN_USD","A","2016",3397368.406,
"RUS","GDP","TOT","USD_CAP","A","1995",6038.113714,"E"
"RUS","GDP","TOT","USD_CAP","A","1996",5935.153042,"E"
"RUS","GDP","TOT","USD_CAP","A","1997",6130.234162,"E"
"RUS","GDP","TOT","USD_CAP","A","1998",5875.269794,"E"
"RUS","GDP","TOT","USD_CAP","A","1999",6363.68558,"E"
"RUS","GDP","TOT","USD_CAP","A","2000",7344.02361,"E"
"RUS","GDP","TOT","USD_CAP","A","2001",7927.348702,"E"
"RUS","GDP","TOT","USD_CAP","A","2002",8648.175283,"E"
"RUS","GDP","TOT","USD_CAP","A","2003",9967.044486,"E"
"RUS","GDP","TOT","USD_CAP","A","2004",11020.294788,"E"
"RUS","GDP","TOT","USD_CAP","A","2005",12733.90161,"E"
"RUS","GDP","TOT","USD_CAP","A","2006",16066.279468,"E"
"RUS","GDP","TOT","USD_CAP","A","2007",17932.270335,"E"
"RUS","GDP","TOT","USD_CAP","A","2008",21718.305044,"E"
"RUS","GDP","TOT","USD_CAP","A","2009",20881.38975,"E"
"RUS","GDP","TOT","USD_CAP","A","2010",22078.424787,"E"
"RUS","GDP","TOT","USD_CAP","A","2011",24310.03883,
"RUS","GDP","TOT","USD_CAP","A","2012",25820.932134,"E"
"RUS","GDP","TOT","USD_CAP","A","2013",26278.163432,"E"
"RUS","GDP","TOT","USD_CAP","A","2014",25901.076914,"E"
"RUS","GDP","TOT","USD_CAP","A","2015",23720.018388,"E"
"RUS","GDP","TOT","USD_CAP","A","2016",23224.676643,"E"
"SVN","GDP","TOT","MLN_USD","A","1990",24605.2917,"E"
"SVN","GDP","TOT","MLN_USD","A","1991",23161.4936,"E"
"SVN","GDP","TOT","MLN_USD","A","1992",22395.1501,"E"
"SVN","GDP","TOT","MLN_USD","A","1993",23579.9279,"E"
"SVN","GDP","TOT","MLN_USD","A","1994",25364.6918,"E"
"SVN","GDP","TOT","MLN_USD","A","1995",26957.2137,
"SVN","GDP","TOT","MLN_USD","A","1996",28383.0286,
"SVN","GDP","TOT","MLN_USD","A","1997",30306.2287,
"SVN","GDP","TOT","MLN_USD","A","1998",31754.4287,
"SVN","GDP","TOT","MLN_USD","A","1999",33844.9423,
"SVN","GDP","TOT","MLN_USD","A","2000",35873.2126,
"SVN","GDP","TOT","MLN_USD","A","2001",37846.7278,
"SVN","GDP","TOT","MLN_USD","A","2002",40498.9758,
"SVN","GDP","TOT","MLN_USD","A","2003",42174.5839,
"SVN","GDP","TOT","MLN_USD","A","2004",45517.7752,
"SVN","GDP","TOT","MLN_USD","A","2005",47901.8617,
"SVN","GDP","TOT","MLN_USD","A","2006",51733.0529,
"SVN","GDP","TOT","MLN_USD","A","2007",55689.6711,
"SVN","GDP","TOT","MLN_USD","A","2008",59879.8077,
"SVN","GDP","TOT","MLN_USD","A","2009",56099.2196,
"SVN","GDP","TOT","MLN_USD","A","2010",56936.246,
"SVN","GDP","TOT","MLN_USD","A","2011",59131.4964,
"SVN","GDP","TOT","MLN_USD","A","2012",59453.6698,
"SVN","GDP","TOT","MLN_USD","A","2013",61380.0548,
"SVN","GDP","TOT","MLN_USD","A","2014",64394.1681,
"SVN","GDP","TOT","MLN_USD","A","2015",66415.9688,
"SVN","GDP","TOT","MLN_USD","A","2016",69009.7222,
"SVN","GDP","TOT","USD_CAP","A","1995",13555.261869,
"SVN","GDP","TOT","USD_CAP","A","1996",14263.831928,
"SVN","GDP","TOT","USD_CAP","A","1997",15257.398667,
"SVN","GDP","TOT","USD_CAP","A","1998",16018.578321,
"SVN","GDP","TOT","USD_CAP","A","1999",17061.436549,
"SVN","GDP","TOT","USD_CAP","A","2000",18032.17683,
"SVN","GDP","TOT","USD_CAP","A","2001",18999.838243,
"SVN","GDP","TOT","USD_CAP","A","2002",20299.933243,
"SVN","GDP","TOT","USD_CAP","A","2003",21126.58741,
"SVN","GDP","TOT","USD_CAP","A","2004",22789.995928,
"SVN","GDP","TOT","USD_CAP","A","2005",23941.234638,
"SVN","GDP","TOT","USD_CAP","A","2006",25765.397256,
"SVN","GDP","TOT","USD_CAP","A","2007",27584.71173,
"SVN","GDP","TOT","USD_CAP","A","2008",29614.587595,"B"
"SVN","GDP","TOT","USD_CAP","A","2009",27477.258506,
"SVN","GDP","TOT","USD_CAP","A","2010",27789.774584,
"SVN","GDP","TOT","USD_CAP","A","2011",28804.727303,
"SVN","GDP","TOT","USD_CAP","A","2012",28906.328743,
"SVN","GDP","TOT","USD_CAP","A","2013",29802.653408,
"SVN","GDP","TOT","USD_CAP","A","2014",31232.014811,
"SVN","GDP","TOT","USD_CAP","A","2015",32189.196321,
"SVN","GDP","TOT","USD_CAP","A","2016",33424.740618,
"ZAF","GDP","TOT","MLN_USD","A","1970",47934.4381,
"ZAF","GDP","TOT","MLN_USD","A","1971",52495.235,
"ZAF","GDP","TOT","MLN_USD","A","1972",55687.6105,
"ZAF","GDP","TOT","MLN_USD","A","1973",61505.8598,
"ZAF","GDP","TOT","MLN_USD","A","1974",71211.4459,
"ZAF","GDP","TOT","MLN_USD","A","1975",79372.1408,
"ZAF","GDP","TOT","MLN_USD","A","1976",85831.6163,
"ZAF","GDP","TOT","MLN_USD","A","1977",91216.0748,
"ZAF","GDP","TOT","MLN_USD","A","1978",100495.408,
"ZAF","GDP","TOT","MLN_USD","A","1979",112919.5939,
"ZAF","GDP","TOT","MLN_USD","A","1980",133253.1959,
"ZAF","GDP","TOT","MLN_USD","A","1981",153674.7951,
"ZAF","GDP","TOT","MLN_USD","A","1982",162816.6348,
"ZAF","GDP","TOT","MLN_USD","A","1983",165912.0954,
"ZAF","GDP","TOT","MLN_USD","A","1984",180544.9367,
"ZAF","GDP","TOT","MLN_USD","A","1985",184161.6783,
"ZAF","GDP","TOT","MLN_USD","A","1986",187927.771,
"ZAF","GDP","TOT","MLN_USD","A","1987",196876.31,
"ZAF","GDP","TOT","MLN_USD","A","1988",212138.4314,
"ZAF","GDP","TOT","MLN_USD","A","1989",225652.2155,
"ZAF","GDP","TOT","MLN_USD","A","1990",243235.0057,
"ZAF","GDP","TOT","MLN_USD","A","1991",248610.5319,
"ZAF","GDP","TOT","MLN_USD","A","1992",248835.9097,
"ZAF","GDP","TOT","MLN_USD","A","1993",250171.4201,
"ZAF","GDP","TOT","MLN_USD","A","1994",263671.492,
"ZAF","GDP","TOT","MLN_USD","A","1995",277515.0606,
"ZAF","GDP","TOT","MLN_USD","A","1996",294732.009,
"ZAF","GDP","TOT","MLN_USD","A","1997",307570.9323,
"ZAF","GDP","TOT","MLN_USD","A","1998",312462.3996,
"ZAF","GDP","TOT","MLN_USD","A","1999",324858.9292,
"ZAF","GDP","TOT","MLN_USD","A","2000",346205.6532,
"ZAF","GDP","TOT","MLN_USD","A","2001",363656.3098,
"ZAF","GDP","TOT","MLN_USD","A","2002",382901.7221,
"ZAF","GDP","TOT","MLN_USD","A","2003",402054.122,
"ZAF","GDP","TOT","MLN_USD","A","2004",431924.4226,
"ZAF","GDP","TOT","MLN_USD","A","2005",469348.6386,
"ZAF","GDP","TOT","MLN_USD","A","2006",510786.7978,
"ZAF","GDP","TOT","MLN_USD","A","2007",552490.4003,
"ZAF","GDP","TOT","MLN_USD","A","2008",581303.864,
"ZAF","GDP","TOT","MLN_USD","A","2009",576709.6647,
"ZAF","GDP","TOT","MLN_USD","A","2010",601496.8479,
"ZAF","GDP","TOT","MLN_USD","A","2011",633367.7398,
"ZAF","GDP","TOT","MLN_USD","A","2012",657877.7412,
"ZAF","GDP","TOT","MLN_USD","A","2013",686278.8532,
"ZAF","GDP","TOT","MLN_USD","A","2014",709237.3883,
"ZAF","GDP","TOT","MLN_USD","A","2015",734176.8032,
"ZAF","GDP","TOT","MLN_USD","A","2016",742492.3859,
"ZAF","GDP","TOT","USD_CAP","A","1985",5699.29117,
"ZAF","GDP","TOT","USD_CAP","A","1986",5683.360554,
"ZAF","GDP","TOT","USD_CAP","A","1987",5820.282739,
"ZAF","GDP","TOT","USD_CAP","A","1988",6132.482625,
"ZAF","GDP","TOT","USD_CAP","A","1989",6380.450673,
"ZAF","GDP","TOT","USD_CAP","A","1990",6729.214279,
"ZAF","GDP","TOT","USD_CAP","A","1991",6730.157551,
"ZAF","GDP","TOT","USD_CAP","A","1992",6592.465618,
"ZAF","GDP","TOT","USD_CAP","A","1993",6487.679884,
"ZAF","GDP","TOT","USD_CAP","A","1994",6695.160102,
"ZAF","GDP","TOT","USD_CAP","A","1995",6902.750679,
"ZAF","GDP","TOT","USD_CAP","A","1996",7185.83618,
"ZAF","GDP","TOT","USD_CAP","A","1997",7353.858473,
"ZAF","GDP","TOT","USD_CAP","A","1998",7332.175173,
"ZAF","GDP","TOT","USD_CAP","A","1999",7488.87704,
"ZAF","GDP","TOT","USD_CAP","A","2000",7849.069625,
"ZAF","GDP","TOT","USD_CAP","A","2001",8117.083781,
"ZAF","GDP","TOT","USD_CAP","A","2002",8425.051093,
"ZAF","GDP","TOT","USD_CAP","A","2003",8733.851545,
"ZAF","GDP","TOT","USD_CAP","A","2004",9260.616681,
"ZAF","GDP","TOT","USD_CAP","A","2005",9929.101725,
"ZAF","GDP","TOT","USD_CAP","A","2006",10658.712027,
"ZAF","GDP","TOT","USD_CAP","A","2007",11368.817012,
"ZAF","GDP","TOT","USD_CAP","A","2008",11792.110191,
"ZAF","GDP","TOT","USD_CAP","A","2009",11529.350966,
"ZAF","GDP","TOT","USD_CAP","A","2010",11847.018985,
"ZAF","GDP","TOT","USD_CAP","A","2011",12286.4741,
"ZAF","GDP","TOT","USD_CAP","A","2012",12565.469884,
"ZAF","GDP","TOT","USD_CAP","A","2013",12901.918582,
"ZAF","GDP","TOT","USD_CAP","A","2014",13119.691232,
"ZAF","GDP","TOT","USD_CAP","A","2015",13398.609421,"E"
"ZAF","GDP","TOT","USD_CAP","A","2016",13328.912204,"E"
"DEW","GDP","TOT","MLN_USD","A","1970",276730.6332,
"DEW","GDP","TOT","MLN_USD","A","1971",299905.2689,
"DEW","GDP","TOT","MLN_USD","A","1972",326366.4528,
"DEW","GDP","TOT","MLN_USD","A","1973",360571.1344,
"DEW","GDP","TOT","MLN_USD","A","1974",396464.788,
"DEW","GDP","TOT","MLN_USD","A","1975",429433.1614,
"DEW","GDP","TOT","MLN_USD","A","1976",475429.9819,
"DEW","GDP","TOT","MLN_USD","A","1977",521828.0136,
"DEW","GDP","TOT","MLN_USD","A","1978",575265.783,
"DEW","GDP","TOT","MLN_USD","A","1979",648588.426,
"DEW","GDP","TOT","MLN_USD","A","1980",717053.7483,
"DEW","GDP","TOT","MLN_USD","A","1981",788133.178,
"DEW","GDP","TOT","MLN_USD","A","1982",833736.0232,
"DEW","GDP","TOT","MLN_USD","A","1983",880268.7505,
"DEW","GDP","TOT","MLN_USD","A","1984",937246.1143,
"DEW","GDP","TOT","MLN_USD","A","1985",989736.4548,
"DEW","GDP","TOT","MLN_USD","A","1986",1032794.1515,
"DEW","GDP","TOT","MLN_USD","A","1987",1074006.3326,
"DEW","GDP","TOT","MLN_USD","A","1988",1152817.3884,
"DEW","GDP","TOT","MLN_USD","A","1989",1244310.0919,
"DEW","GDP","TOT","MLN_USD","A","1990",1358156.8727,
"DEW","GDP","TOT","MLN_USD","A","1991",1475016.7988,
"DEW","GDP","TOT","USD_CAP","A","1970",4562.672226,
"DEW","GDP","TOT","USD_CAP","A","1971",4892.259126,
"DEW","GDP","TOT","USD_CAP","A","1972",5291.97128,
"DEW","GDP","TOT","USD_CAP","A","1973",5817.915555,
"DEW","GDP","TOT","USD_CAP","A","1974",6389.028716,
"DEW","GDP","TOT","USD_CAP","A","1975",6945.497442,
"DEW","GDP","TOT","USD_CAP","A","1976",7726.674065,
"DEW","GDP","TOT","USD_CAP","A","1977",8498.827583,
"DEW","GDP","TOT","USD_CAP","A","1978",9380.302036,
"DEW","GDP","TOT","USD_CAP","A","1979",10570.387816,
"DEW","GDP","TOT","USD_CAP","A","1980",11646.911416,
"DEW","GDP","TOT","USD_CAP","A","1981",12777.360948,
"DEW","GDP","TOT","USD_CAP","A","1982",13526.331536,
"DEW","GDP","TOT","USD_CAP","A","1983",14331.256216,
"DEW","GDP","TOT","USD_CAP","A","1984",15320.737463,
"DEW","GDP","TOT","USD_CAP","A","1985",16218.806613,
"DEW","GDP","TOT","USD_CAP","A","1986",16912.75262,
"DEW","GDP","TOT","USD_CAP","A","1987",17584.464408,
"DEW","GDP","TOT","USD_CAP","A","1988",18760.250422,
"DEW","GDP","TOT","USD_CAP","A","1989",20049.145093,
"DEW","GDP","TOT","USD_CAP","A","1990",21471.478051,
"DEW","GDP","TOT","USD_CAP","A","1991",23020.520005,
"EU28","GDP","TOT","MLN_USD","A","1995",8719570.2183,
"EU28","GDP","TOT","MLN_USD","A","1996",9080950.6999,
"EU28","GDP","TOT","MLN_USD","A","1997",9486968.6464,
"EU28","GDP","TOT","MLN_USD","A","1998",9908991.9126,
"EU28","GDP","TOT","MLN_USD","A","1999",10317615.7439,
"EU28","GDP","TOT","MLN_USD","A","2000",11022597.6769,
"EU28","GDP","TOT","MLN_USD","A","2001",11613345.4187,
"EU28","GDP","TOT","MLN_USD","A","2002",12137969.4156,
"EU28","GDP","TOT","MLN_USD","A","2003",12473247.4383,
"EU28","GDP","TOT","MLN_USD","A","2004",13137238.2922,
"EU28","GDP","TOT","MLN_USD","A","2005",13653904.4303,
"EU28","GDP","TOT","MLN_USD","A","2006",14832642.0496,
"EU28","GDP","TOT","MLN_USD","A","2007",15758398.8051,
"EU28","GDP","TOT","MLN_USD","A","2008",16534713.2832,
"EU28","GDP","TOT","MLN_USD","A","2009",16200462.8005,
"EU28","GDP","TOT","MLN_USD","A","2010",16799689.9356,
"EU28","GDP","TOT","MLN_USD","A","2011",17502827.9604,
"EU28","GDP","TOT","MLN_USD","A","2012",17819771.0656,
"EU28","GDP","TOT","MLN_USD","A","2013",18486909.9393,
"EU28","GDP","TOT","MLN_USD","A","2014",19127826.9615,
"EU28","GDP","TOT","MLN_USD","A","2015",19821609.443,
"EU28","GDP","TOT","MLN_USD","A","2016",20376233.5391,
"EU28","GDP","TOT","USD_CAP","A","1995",18047.433298,
"EU28","GDP","TOT","USD_CAP","A","1996",18765.726652,
"EU28","GDP","TOT","USD_CAP","A","1997",19577.022381,
"EU28","GDP","TOT","USD_CAP","A","1998",20422.507711,
"EU28","GDP","TOT","USD_CAP","A","1999",21229.340688,
"EU28","GDP","TOT","USD_CAP","A","2000",22627.529558,
"EU28","GDP","TOT","USD_CAP","A","2001",23793.757841,
"EU28","GDP","TOT","USD_CAP","A","2002",24820.98265,
"EU28","GDP","TOT","USD_CAP","A","2003",25410.844357,
"EU28","GDP","TOT","USD_CAP","A","2004",26663.035021,
"EU28","GDP","TOT","USD_CAP","A","2005",27595.275178,
"EU28","GDP","TOT","USD_CAP","A","2006",29870.695842,
"EU28","GDP","TOT","USD_CAP","A","2007",31607.038848,
"EU28","GDP","TOT","USD_CAP","A","2008",33035.003491,
"EU28","GDP","TOT","USD_CAP","A","2009",32272.604124,
"EU28","GDP","TOT","USD_CAP","A","2010",33362.454585,
"EU28","GDP","TOT","USD_CAP","A","2011",34672.557603,
"EU28","GDP","TOT","USD_CAP","A","2012",35217.335756,
"EU28","GDP","TOT","USD_CAP","A","2013",36460.864353,
"EU28","GDP","TOT","USD_CAP","A","2014",37636.391897,
"EU28","GDP","TOT","USD_CAP","A","2015",38890.517155,
"EU28","GDP","TOT","USD_CAP","A","2016",39849.917495,
"OECD","GDP","TOT","MLN_USD","A","1970",3177014.3393,"E"
"OECD","GDP","TOT","MLN_USD","A","1971",3464294.9852,"E"
"OECD","GDP","TOT","MLN_USD","A","1972",3813067.1094,"E"
"OECD","GDP","TOT","MLN_USD","A","1973",4271610.7367,"E"
"OECD","GDP","TOT","MLN_USD","A","1974",4707847.4493,"E"
"OECD","GDP","TOT","MLN_USD","A","1975",5165008.8021,"E"
"OECD","GDP","TOT","MLN_USD","A","1976",5715017.3046,"E"
"OECD","GDP","TOT","MLN_USD","A","1977",6291381.4863,"E"
"OECD","GDP","TOT","MLN_USD","A","1978",7035032.8558,"E"
"OECD","GDP","TOT","MLN_USD","A","1979",7912001.105,"E"
"OECD","GDP","TOT","MLN_USD","A","1980",8737642.5171,"E"
"OECD","GDP","TOT","MLN_USD","A","1981",9770715.8061,"E"
"OECD","GDP","TOT","MLN_USD","A","1982",10385469.1913,"E"
"OECD","GDP","TOT","MLN_USD","A","1983",11114247.5031,"E"
"OECD","GDP","TOT","MLN_USD","A","1984",12056575.575,"E"
"OECD","GDP","TOT","MLN_USD","A","1985",12927790.1895,"E"
"OECD","GDP","TOT","MLN_USD","A","1986",13579505.5236,"E"
"OECD","GDP","TOT","MLN_USD","A","1987",14430363.3738,"E"
"OECD","GDP","TOT","MLN_USD","A","1988",15625055.4337,"E"
"OECD","GDP","TOT","MLN_USD","A","1989",16854890.7915,"E"
"OECD","GDP","TOT","MLN_USD","A","1990",18026428.8779,"E"
"OECD","GDP","TOT","MLN_USD","A","1991",18903544.1678,"E"
"OECD","GDP","TOT","MLN_USD","A","1992",19778707.8867,"E"
"OECD","GDP","TOT","MLN_USD","A","1993",20551083.2497,"E"
"OECD","GDP","TOT","MLN_USD","A","1994",21619880.7941,"E"
"OECD","GDP","TOT","MLN_USD","A","1995",22673109.6235,"E"
"OECD","GDP","TOT","MLN_USD","A","1996",23852467.5907,"E"
"OECD","GDP","TOT","MLN_USD","A","1997",25129482.2683,"E"
"OECD","GDP","TOT","MLN_USD","A","1998",25970841.6984,"E"
"OECD","GDP","TOT","MLN_USD","A","1999",27230565.8709,"E"
"OECD","GDP","TOT","MLN_USD","A","2000",29136964.3219,"E"
"OECD","GDP","TOT","MLN_USD","A","2001",30302012.626,"E"
"OECD","GDP","TOT","MLN_USD","A","2002",31476993.8228,"E"
"OECD","GDP","TOT","MLN_USD","A","2003",32644785.8705,
"OECD","GDP","TOT","MLN_USD","A","2004",34648600.8379,
"OECD","GDP","TOT","MLN_USD","A","2005",36562655.1248,
"OECD","GDP","TOT","MLN_USD","A","2006",39236400.3574,
"OECD","GDP","TOT","MLN_USD","A","2007",41409815.7966,
"OECD","GDP","TOT","MLN_USD","A","2008",42751084.7056,
"OECD","GDP","TOT","MLN_USD","A","2009",41869358.3804,
"OECD","GDP","TOT","MLN_USD","A","2010",43778801.4028,
"OECD","GDP","TOT","MLN_USD","A","2011",45722863.9303,"P"
"OECD","GDP","TOT","MLN_USD","A","2012",47183190.5418,"P"
"OECD","GDP","TOT","MLN_USD","A","2013",49110032.5988,"P"
"OECD","GDP","TOT","MLN_USD","A","2014",50877918.873,"P"
"OECD","GDP","TOT","MLN_USD","A","2015",52600683.4289,"P"
"OECD","GDP","TOT","MLN_USD","A","2016",54070815.0241,"E"
"OECD","GDP","TOT","USD_CAP","A","1970",3570.932954,"E"
"OECD","GDP","TOT","USD_CAP","A","1971",3845.8084,"E"
"OECD","GDP","TOT","USD_CAP","A","1972",4184.36889,"E"
"OECD","GDP","TOT","USD_CAP","A","1973",4630.552758,"E"
"OECD","GDP","TOT","USD_CAP","A","1974",5049.681178,"E"
"OECD","GDP","TOT","USD_CAP","A","1975",5484.080373,"E"
"OECD","GDP","TOT","USD_CAP","A","1976",6011.150227,"E"
"OECD","GDP","TOT","USD_CAP","A","1977",6555.635377,"E"
"OECD","GDP","TOT","USD_CAP","A","1978",7262.562313,"E"
"OECD","GDP","TOT","USD_CAP","A","1979",8090.974616,"E"
"OECD","GDP","TOT","USD_CAP","A","1980",8843.855587,"E"
"OECD","GDP","TOT","USD_CAP","A","1981",9800.561591,"E"
"OECD","GDP","TOT","USD_CAP","A","1982",10329.755207,"E"
"OECD","GDP","TOT","USD_CAP","A","1983",10966.850692,"E"
"OECD","GDP","TOT","USD_CAP","A","1984",11805.856807,"E"
"OECD","GDP","TOT","USD_CAP","A","1985",12561.833007,"E"
"OECD","GDP","TOT","USD_CAP","A","1986",13094.027817,"E"
"OECD","GDP","TOT","USD_CAP","A","1987",13811.325037,"E"
"OECD","GDP","TOT","USD_CAP","A","1988",14837.847111,"E"
"OECD","GDP","TOT","USD_CAP","A","1989",15873.899049,"E"
